bandwidth,centrality,local_time,Instance,Edges,Nodes,Global Time (s)
1997,Harmonic Centrality,0.36387038230895996,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0047490596771240234,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0047495365142822266,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004639148712158203,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004728078842163086,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.005376100540161133,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004755258560180664,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.00455021858215332,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004657745361328125,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0047376155853271484,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004671812057495117,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.005433082580566406,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004676342010498047,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004598855972290039,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004788398742675781,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004733562469482422,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0046405792236328125,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0053861141204833984,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004700899124145508,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004704952239990234,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004712104797363281,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046770572662353516,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004583597183227539,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005364656448364258,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004739999771118164,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004648447036743164,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0048274993896484375,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004721164703369141,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004652261734008789,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005694150924682617,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004700660705566406,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004620790481567383,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005756855010986328,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0047016143798828125,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004656076431274414,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005315065383911133,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004731893539428711,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004560947418212891,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004775285720825195,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0047304630279541016,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004669904708862305,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005444526672363281,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0047130584716796875,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.00464630126953125,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004845142364501953,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004688739776611328,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004650592803955078,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005388498306274414,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004699230194091797,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004583835601806641,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004702568054199219,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004690647125244141,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004615068435668945,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0053768157958984375,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0047838687896728516,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004568576812744141,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004792690277099609,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004720926284790039,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046062469482421875,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005401134490966797,lp1,1999,2000,4.960436582565308
1997,Closeness,0.00466156005859375,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004628896713256836,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0048906803131103516,lp1,1999,2000,4.960436582565308
1997,Closeness,0.00462794303894043,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004725217819213867,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005333662033081055,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004667997360229492,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004609107971191406,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004868984222412109,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004695892333984375,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004667520523071289,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005363941192626953,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004642486572265625,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004610538482666016,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0048961639404296875,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0045909881591796875,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004670619964599609,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005466461181640625,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004652976989746094,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046901702880859375,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004782438278198242,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004660367965698242,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004586935043334961,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005391120910644531,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004654645919799805,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004647970199584961,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004861116409301758,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004646778106689453,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046694278717041016,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005915164947509766,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004762172698974609,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0045778751373291016,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004647493362426758,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046160221099853516,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004805326461791992,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0053691864013671875,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004697084426879883,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004576683044433594,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004628658294677734,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004744529724121094,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004689455032348633,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005255937576293945,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004708528518676758,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0045392513275146484,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004725456237792969,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.00482177734375,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004531383514404297,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005345582962036133,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004799604415893555,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004766702651977539,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004695892333984375,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0047054290771484375,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.00455164909362793,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005319833755493164,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0047953128814697266,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004544973373413086,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004685401916503906,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004796743392944336,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004512310028076172,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005316019058227539,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004826784133911133,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0045397281646728516,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004784345626831055,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004626750946044922,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0046749114990234375,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0053539276123046875,lp1,1999,2000,4.960436582565308
1997,Closeness,0.00466609001159668,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004598855972290039,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004749774932861328,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004797697067260742,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004573345184326172,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005323171615600586,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004734039306640625,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0044934749603271484,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004770994186401367,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004736185073852539,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004601240158081055,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005368232727050781,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004673004150390625,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004619598388671875,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004717111587524414,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004686117172241211,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004521846771240234,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005371570587158203,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004767417907714844,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0045757293701171875,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004840850830078125,lp1,1999,2000,4.960436582565308
1997,Closeness,0.00468754768371582,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004602193832397461,lp1,1999,2000,4.960436582565308
1997,Closeness,0.005335807800292969,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0047147274017333984,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004616975784301758,lp1,1999,2000,4.960436582565308
1997,Closeness,0.0048007965087890625,lp1,1999,2000,4.960436582565308
1997,Closeness,0.004654407501220703,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004609823226928711,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005327939987182617,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004686832427978516,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004541873931884766,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.00475621223449707,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004735708236694336,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.00465703010559082,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.00538945198059082,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004647254943847656,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004579782485961914,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004766702651977539,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.0046122074127197266,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004620552062988281,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.005369901657104492,lp1,1999,2000,4.960436582565308
1997,Eigenvector,0.004648685455322266,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004683971405029297,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004720211029052734,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004618644714355469,lp1,1999,2000,4.960436582565308
1997,PageRank,0.0045926570892333984,lp1,1999,2000,4.960436582565308
1997,PageRank,0.005452394485473633,lp1,1999,2000,4.960436582565308
1997,PageRank,0.3604285717010498,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004734992980957031,lp1,1999,2000,4.960436582565308
1997,PageRank,0.00470423698425293,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004618167877197266,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004694223403930664,lp1,1999,2000,4.960436582565308
1997,PageRank,0.0054705142974853516,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004614591598510742,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004730224609375,lp1,1999,2000,4.960436582565308
1997,PageRank,0.004757404327392578,lp1,1999,2000,4.960436582565308
1997,PageRank,0.0046193599700927734,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004682779312133789,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.005341291427612305,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004866838455200195,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004568338394165039,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004678249359130859,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0048329830169677734,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004619121551513672,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0053021907806396484,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004821300506591797,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004553318023681641,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004820823669433594,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0047588348388671875,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004763603210449219,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.0054645538330078125,lp1,1999,2000,4.960436582565308
1997,Katz Centrality,0.004694700241088867,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004682064056396484,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004690647125244141,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004870891571044922,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.00454258918762207,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005263090133666992,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0048367977142333984,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004535198211669922,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004847526550292969,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0046498775482177734,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0046291351318359375,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005445003509521484,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004678964614868164,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0046727657318115234,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004919290542602539,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004633665084838867,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004568815231323242,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005220890045166016,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004747152328491211,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004515647888183594,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004813671112060547,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004712820053100586,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004636049270629883,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005437374114990234,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004609584808349609,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.00471043586730957,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004859447479248047,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.004610776901245117,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0047152042388916016,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.005439043045043945,lp1,1999,2000,4.960436582565308
1997,Harmonic Centrality,0.0046274662017822266,lp1,1999,2000,4.960436582565308
1407,PageRank,0.005346536636352539,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1732,PageRank,0.005168437957763672,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1412,PageRank,0.00503087043762207,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1718,PageRank,0.00493931770324707,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1721,PageRank,0.005521535873413086,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005182981491088867,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1726,PageRank,0.0048542022705078125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005102396011352539,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1992,PageRank,0.005611419677734375,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.004881858825683594,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.005045175552368164,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005215167999267578,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1729,PageRank,0.004896879196166992,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005865335464477539,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1716,PageRank,0.0051670074462890625,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1730,Betweenness,0.005823373794555664,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1732,Betweenness,0.0059778690338134766,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1718,Betweenness,0.00502467155456543,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1717,Betweenness,0.005229949951171875,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1722,Betweenness,0.00545191764831543,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1716,Betweenness,0.005547046661376953,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1717,Betweenness,0.00504612922668457,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1736,Betweenness,0.005643129348754883,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1723,Betweenness,0.004978656768798828,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1720,Betweenness,0.005028247833251953,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1721,Betweenness,0.005746603012084961,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,Betweenness,0.0050008296966552734,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1715,Betweenness,0.00488734245300293,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1721,Betweenness,0.0050394535064697266,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,Betweenness,0.005571126937866211,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1723,PageRank,0.005233049392700195,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1736,PageRank,0.005242824554443359,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1722,PageRank,0.005068540573120117,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,PageRank,0.005631208419799805,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1727,PageRank,0.005331754684448242,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1721,PageRank,0.005273103713989258,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1724,PageRank,0.004938364028930664,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1739,PageRank,0.005774259567260742,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1720,PageRank,0.005215167999267578,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005239963531494141,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1716,PageRank,0.0051648616790771484,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1737,PageRank,0.005756378173828125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1718,PageRank,0.0051615238189697266,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005443096160888672,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1890,PageRank,0.005175352096557617,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1717,Closeness,0.005237102508544922,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1991,Closeness,0.005251169204711914,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Closeness,0.0052089691162109375,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1719,Closeness,0.0051136016845703125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1414,Closeness,0.0052242279052734375,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Closeness,0.006315946578979492,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1723,Closeness,0.005087137222290039,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,Closeness,0.0051822662353515625,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1713,Closeness,0.005145072937011719,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,Closeness,0.00518035888671875,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1720,Closeness,0.005486965179443359,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1414,Closeness,0.005045652389526367,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1941,Closeness,0.005014896392822266,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1399,Closeness,0.0052242279052734375,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Closeness,0.005454301834106445,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1359,Degree,0.0060575008392333984,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1368,Degree,0.005314350128173828,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1718,Degree,0.00539088249206543,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1358,Degree,0.005111217498779297,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1376,Degree,0.005160808563232422,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Degree,0.005904674530029297,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.0050983428955078125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1371,Degree,0.005231142044067383,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1350,Degree,0.0052356719970703125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1378,Degree,0.005837917327880859,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1713,Degree,0.005858659744262695,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1722,Degree,0.00525212287902832,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Degree,0.005224704742431641,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1368,Degree,0.005980968475341797,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1377,Degree,0.005135297775268555,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.006365776062011719,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.006420135498046875,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005684614181518555,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.005433797836303711,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005558967590332031,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005701303482055664,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.005869150161743164,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1380,PageRank,0.0055658817291259766,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1730,PageRank,0.0056133270263671875,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1723,PageRank,0.005342245101928711,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1730,PageRank,0.006210803985595703,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005585908889770508,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,PageRank,0.0055429935455322266,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,PageRank,0.005738496780395508,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1724,PageRank,0.005362033843994141,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1714,Degree,0.005483150482177734,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1733,Degree,0.005613803863525391,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1736,Degree,0.0055294036865234375,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.005322456359863281,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1733,Degree,0.006074666976928711,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1381,Degree,0.00543522834777832,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.005551815032958984,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Degree,0.0060160160064697266,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.005559682846069336,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1371,Degree,0.005206108093261719,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.005385875701904297,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1718,Degree,0.005461454391479492,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Degree,0.0056324005126953125,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1985,Degree,0.005486965179443359,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1365,Degree,0.00529789924621582,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1986,Katz Centrality,0.005619049072265625,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
1724,Katz Centrality,0.006022453308105469,vsp_sctap1-2b_and_seymourl,2397,2000,8.314982414245605
